Record Length,2500,Points,-2.5420000E-3,168.00001264E-3,,Record Length,2500,Points,-2.5420000E-3,0.0,
Sample Interval,2.0000000E-6,s,-2.5400000E-3,168.00001264E-3,,Sample Interval,2.0000000E-6,s,-2.5400000E-3,39.99999911E-3,
Trigger Point,1.2710001E3,Samples,-2.5380000E-3,176.00001395E-3,,Trigger Point,1.2710001E3,Samples,-2.5380000E-3,39.99999911E-3,
,,,-2.5360000E-3,168.00001264E-3,,,,,-2.5360000E-3,39.99999911E-3,
,,,-2.5340000E-3,168.00001264E-3,,,,,-2.5340000E-3,79.999998212E-3,
,,,-2.5320000E-3,168.00001264E-3,,,,,-2.5320000E-3,79.999998212E-3,
Source,CH1,,-2.5299999E-3,168.00001264E-3,,Source,CH2,,-2.5299999E-3,79.999998212E-3,
Vertical Units,Volts,,-2.5279999E-3,160.00001132E-3,,Vertical Units,Volts,,-2.5279999E-3,79.999998212E-3,
Vertical Scale,200.00000950E-3,,-2.5260001E-3,168.00001264E-3,,Vertical Scale,1.000000,,-2.5260001E-3,79.999998212E-3,
Vertical Offset,0,,-2.5240001E-3,160.00001132E-3,,Vertical Offset,0,,-2.5240001E-3,119.9999973E-3,
Horizontal Units,s,,-2.5220001E-3,160.00001132E-3,,Horizontal Units,s,,-2.5220001E-3,199.99998808E-3,
Horizontal Scale,499.999998738E-6,,-2.5200001E-3,160.00001132E-3,,Horizontal Scale,499.999998738E-6,,-2.5200001E-3,280.00000119E-3,
Pt Fmt,Y,,-2.5180001E-3,160.00001132E-3,,Pt Fmt,Y,,-2.5180001E-3,159.99999642E-3,
Yzero,-880.000000000E-3,,-2.5160001E-3,160.00001132E-3,,Yzero,-1.6800000,,-2.5160001E-3,79.999998212E-3,
Probe Atten,1.000000,,-2.5140001E-3,160.00001132E-3,,Probe Atten,1.000000,,-2.5140001E-3,79.999998212E-3,
,,,-2.5120000E-3,160.00001132E-3,,,,,-2.5120000E-3,39.99999911E-3,
Note,TDS 1002B - 1:10:04 PM   2/13/2018,,-2.5100000E-3,160.00001132E-3,,Note,TDS 1002B - 1:10:04 PM   2/13/2018,,-2.5100000E-3,39.99999911E-3,
,,,-2.5080000E-3,160.00001132E-3,,,,,-2.5080000E-3,39.99999911E-3,
,,,-2.5060000E-3,160.00001132E-3,,,,,-2.5060000E-3,79.999998212E-3,
,,,-2.5040000E-3,160.00001132E-3,,,,,-2.5040000E-3,39.99999911E-3,
,,,-2.5020000E-3,160.00001132E-3,,,,,-2.5020000E-3,79.999998212E-3,
,,,-2.4999999E-3,160.00001132E-3,,,,,-2.4999999E-3,39.99999911E-3,
,,,-2.4979999E-3,160.00001132E-3,,,,,-2.4979999E-3,79.999998212E-3,
,,,-2.4960001E-3,152.00001001E-3,,,,,-2.4960001E-3,79.999998212E-3,
,,,-2.4940001E-3,152.00001001E-3,,,,,-2.4940001E-3,119.9999973E-3,
,,,-2.4920001E-3,152.00001001E-3,,,,,-2.4920001E-3,119.9999973E-3,
,,,-2.4900001E-3,144.0000087E-3,,,,,-2.4900001E-3,79.999998212E-3,
,,,-2.4880001E-3,144.0000087E-3,,,,,-2.4880001E-3,39.99999911E-3,
,,,-2.4860001E-3,144.0000087E-3,,,,,-2.4860001E-3,39.99999911E-3,
,,,-2.4840001E-3,152.00001001E-3,,,,,-2.4840001E-3,39.99999911E-3,
,,,-2.4820000E-3,144.0000087E-3,,,,,-2.4820000E-3,39.99999911E-3,
,,,-2.4800000E-3,144.0000087E-3,,,,,-2.4800000E-3,39.99999911E-3,
,,,-2.4780000E-3,144.0000087E-3,,,,,-2.4780000E-3,39.99999911E-3,
,,,-2.4760000E-3,144.0000087E-3,,,,,-2.4760000E-3,39.99999911E-3,
,,,-2.4740000E-3,144.0000087E-3,,,,,-2.4740000E-3,39.99999911E-3,
,,,-2.4720000E-3,144.0000087E-3,,,,,-2.4720000E-3,79.999998212E-3,
,,,-2.4699999E-3,136.0000074E-3,,,,,-2.4699999E-3,79.999998212E-3,
,,,-2.4679999E-3,136.0000074E-3,,,,,-2.4679999E-3,39.99999911E-3,
,,,-2.4659999E-3,136.0000074E-3,,,,,-2.4659999E-3,39.99999911E-3,
,,,-2.4640001E-3,136.0000074E-3,,,,,-2.4640001E-3,39.99999911E-3,
,,,-2.4620001E-3,136.0000074E-3,,,,,-2.4620001E-3,39.99999911E-3,
,,,-2.4600001E-3,136.0000074E-3,,,,,-2.4600001E-3,39.99999911E-3,
,,,-2.4580001E-3,136.0000074E-3,,,,,-2.4580001E-3,39.99999911E-3,
,,,-2.4560001E-3,136.0000074E-3,,,,,-2.4560001E-3,39.99999911E-3,
,,,-2.4540001E-3,136.0000074E-3,,,,,-2.4540001E-3,39.99999911E-3,
,,,-2.4520000E-3,136.0000074E-3,,,,,-2.4520000E-3,0.0,
,,,-2.4500000E-3,136.0000074E-3,,,,,-2.4500000E-3,39.99999911E-3,
,,,-2.4480000E-3,128.0000061E-3,,,,,-2.4480000E-3,0.0,
,,,-2.4460000E-3,136.0000074E-3,,,,,-2.4460000E-3,39.99999911E-3,
,,,-2.4440000E-3,128.0000061E-3,,,,,-2.4440000E-3,39.99999911E-3,
,,,-2.4420000E-3,128.0000061E-3,,,,,-2.4420000E-3,39.99999911E-3,
,,,-2.4400000E-3,128.0000061E-3,,,,,-2.4400000E-3,79.999998212E-3,
,,,-2.4379999E-3,128.0000061E-3,,,,,-2.4379999E-3,79.999998212E-3,
,,,-2.4359999E-3,128.0000061E-3,,,,,-2.4359999E-3,39.99999911E-3,
,,,-2.4340001E-3,128.0000061E-3,,,,,-2.4340001E-3,39.99999911E-3,
,,,-2.4320001E-3,128.0000061E-3,,,,,-2.4320001E-3,39.99999911E-3,
,,,-2.4300001E-3,128.0000061E-3,,,,,-2.4300001E-3,39.99999911E-3,
,,,-2.4280001E-3,128.0000061E-3,,,,,-2.4280001E-3,39.99999911E-3,
,,,-2.4260001E-3,120.0000048E-3,,,,,-2.4260001E-3,39.99999911E-3,
,,,-2.4240001E-3,128.0000061E-3,,,,,-2.4240001E-3,39.99999911E-3,
,,,-2.4220000E-3,120.0000048E-3,,,,,-2.4220000E-3,39.99999911E-3,
,,,-2.4200000E-3,120.0000048E-3,,,,,-2.4200000E-3,39.99999911E-3,
,,,-2.4180000E-3,120.0000048E-3,,,,,-2.4180000E-3,0.0,
,,,-2.4160000E-3,120.0000048E-3,,,,,-2.4160000E-3,39.99999911E-3,
,,,-2.4140000E-3,120.0000048E-3,,,,,-2.4140000E-3,39.99999911E-3,
,,,-2.4120000E-3,120.0000048E-3,,,,,-2.4120000E-3,39.99999911E-3,
,,,-2.4100000E-3,120.0000048E-3,,,,,-2.4100000E-3,0.0,
,,,-2.4079999E-3,120.0000048E-3,,,,,-2.4079999E-3,0.0,
,,,-2.4059999E-3,112.0000035E-3,,,,,-2.4059999E-3,0.0,
,,,-2.4040001E-3,120.0000048E-3,,,,,-2.4040001E-3,39.99999911E-3,
,,,-2.4020001E-3,112.0000035E-3,,,,,-2.4020001E-3,39.99999911E-3,
,,,-2.4000001E-3,112.0000035E-3,,,,,-2.4000001E-3,39.99999911E-3,
,,,-2.3980001E-3,112.0000035E-3,,,,,-2.3980001E-3,39.99999911E-3,
,,,-2.3960001E-3,112.0000035E-3,,,,,-2.3960001E-3,0.0,
,,,-2.3940001E-3,112.0000035E-3,,,,,-2.3940001E-3,39.99999911E-3,
,,,-2.3920001E-3,112.0000035E-3,,,,,-2.3920001E-3,39.99999911E-3,
,,,-2.3900000E-3,112.0000035E-3,,,,,-2.3900000E-3,39.99999911E-3,
,,,-2.3880000E-3,112.0000035E-3,,,,,-2.3880000E-3,39.99999911E-3,
,,,-2.3860000E-3,104.0000021E-3,,,,,-2.3860000E-3,39.99999911E-3,
,,,-2.3840000E-3,104.0000021E-3,,,,,-2.3840000E-3,39.99999911E-3,
,,,-2.3820000E-3,104.0000021E-3,,,,,-2.3820000E-3,39.99999911E-3,
,,,-2.3800000E-3,104.0000021E-3,,,,,-2.3800000E-3,39.99999911E-3,
,,,-2.3779999E-3,104.0000021E-3,,,,,-2.3779999E-3,39.99999911E-3,
,,,-2.3759999E-3,104.0000021E-3,,,,,-2.3759999E-3,39.99999911E-3,
,,,-2.3739999E-3,104.0000021E-3,,,,,-2.3739999E-3,39.99999911E-3,
,,,-2.3720001E-3,96.000000834E-3,,,,,-2.3720001E-3,0.0,
,,,-2.3700001E-3,104.0000021E-3,,,,,-2.3700001E-3,39.99999911E-3,
