Record Length,2500,Points,-7.36000016E-3,4.75999975,,Record Length,2500,Points,-7.36000016E-3,-200.00000298E-3,
Sample Interval,3.99999999E-6,s,-7.35600013E-3,4.79999971,,Sample Interval,3.99999999E-6,s,-7.35600013E-3,-200.00000298E-3,
Trigger Point,1.8400001E3,Samples,-7.35200010E-3,4.75999975,,Trigger Point,1.8400001E3,Samples,-7.35200010E-3,-200.00000298E-3,
,,,-7.34800007E-3,4.75999975,,,,,-7.34800007E-3,0.0,
,,,-7.34400004E-3,4.79999971,,,,,-7.34400004E-3,0.0,
,,,-7.34000001E-3,4.75999975,,,,,-7.34000001E-3,-200.00000298E-3,
Source,CH1,,-7.33599998E-3,4.75999975,,Source,CH2,,-7.33599998E-3,-200.00000298E-3,
Vertical Units,Volts,,-7.33199995E-3,4.75999975,,Vertical Units,Volts,,-7.33199995E-3,0.0,
Vertical Scale,1.000000,,-7.32800039E-3,4.75999975,,Vertical Scale,5.00000007,,-7.32800039E-3,0.0,
Vertical Offset,0,,-7.32400035E-3,4.75999975,,Vertical Offset,0,,-7.32400035E-3,0.0,
Horizontal Units,s,,-7.32000032E-3,4.75999975,,Horizontal Units,s,,-7.32000032E-3,0.0,
Horizontal Scale,1.000000E-3,,-7.31600029E-3,4.75999975,,Horizontal Scale,1.000000E-3,,-7.31600029E-3,0.0,
Pt Fmt,Y,,-7.31200026E-3,4.75999975,,Pt Fmt,Y,,-7.31200026E-3,0.0,
Yzero,-4.32000000,,-7.30800023E-3,4.79999971,,Yzero,-1.2400000,,-7.30800023E-3,-200.00000298E-3,
Probe Atten,1.000000,,-7.30400020E-3,4.75999975,,Probe Atten,1.000000,,-7.30400020E-3,0.0,
,,,-7.30000017E-3,4.75999975,,,,,-7.30000017E-3,0.0,
Note,TDS 1002B - 12:13:25 PM   2/27/2018,,-7.29600014E-3,4.75999975,,Note,TDS 1002B - 12:13:25 PM   2/27/2018,,-7.29600014E-3,0.0,
,,,-7.29200011E-3,4.75999975,,,,,-7.29200011E-3,-200.00000298E-3,
,,,-7.28800008E-3,4.75999975,,,,,-7.28800008E-3,-200.00000298E-3,
,,,-7.28400005E-3,4.75999975,,,,,-7.28400005E-3,0.0,
,,,-7.28000002E-3,4.75999975,,,,,-7.28000002E-3,0.0,
,,,-7.27599999E-3,4.71999979,,,,,-7.27599999E-3,0.0,
,,,-7.27199996E-3,4.75999975,,,,,-7.27199996E-3,200.00000298E-3,
,,,-7.26800039E-3,4.75999975,,,,,-7.26800039E-3,200.00000298E-3,
,,,-7.26400036E-3,4.75999975,,,,,-7.26400036E-3,0.0,
,,,-7.26000033E-3,4.71999979,,,,,-7.26000033E-3,0.0,
,,,-7.25600030E-3,4.71999979,,,,,-7.25600030E-3,0.0,
,,,-7.25200027E-3,4.75999975,,,,,-7.25200027E-3,0.0,
,,,-7.24800024E-3,4.75999975,,,,,-7.24800024E-3,0.0,
,,,-7.24400021E-3,4.75999975,,,,,-7.24400021E-3,0.0,
,,,-7.24000018E-3,4.71999979,,,,,-7.24000018E-3,-200.00000298E-3,
,,,-7.23600015E-3,4.71999979,,,,,-7.23600015E-3,0.0,
,,,-7.23200012E-3,4.75999975,,,,,-7.23200012E-3,0.0,
,,,-7.22800009E-3,4.71999979,,,,,-7.22800009E-3,0.0,
,,,-7.22400006E-3,4.75999975,,,,,-7.22400006E-3,200.00000298E-3,
,,,-7.22000003E-3,4.71999979,,,,,-7.22000003E-3,0.0,
,,,-7.21600000E-3,4.71999979,,,,,-7.21600000E-3,200.00000298E-3,
,,,-7.21199997E-3,4.71999979,,,,,-7.21199997E-3,200.00000298E-3,
,,,-7.20799994E-3,4.75999975,,,,,-7.20799994E-3,200.00000298E-3,
,,,-7.20400037E-3,4.75999975,,,,,-7.20400037E-3,200.00000298E-3,
,,,-7.20000034E-3,4.71999979,,,,,-7.20000034E-3,200.00000298E-3,
,,,-7.19600031E-3,4.71999979,,,,,-7.19600031E-3,400.00000596E-3,
,,,-7.19200028E-3,4.75999975,,,,,-7.19200028E-3,600.000023842E-3,
,,,-7.18800025E-3,4.71999979,,,,,-7.18800025E-3,800.000011921E-3,
,,,-7.18400022E-3,4.71999979,,,,,-7.18400022E-3,1.2000000,
,,,-7.18000019E-3,4.71999979,,,,,-7.18000019E-3,1.8000001,
,,,-7.17600016E-3,4.75999975,,,,,-7.17600016E-3,1.4000000,
,,,-7.17200013E-3,4.71999979,,,,,-7.17200013E-3,2.0000000,
,,,-7.16800010E-3,4.71999979,,,,,-7.16800010E-3,3.00000000,
,,,-7.16400007E-3,4.71999979,,,,,-7.16400007E-3,2.79999995,
,,,-7.16000004E-3,4.75999975,,,,,-7.16000004E-3,2.4000001,
,,,-7.15600001E-3,4.71999979,,,,,-7.15600001E-3,1.6000000,
,,,-7.15199998E-3,4.71999979,,,,,-7.15199998E-3,1.000000,
,,,-7.14799995E-3,4.71999979,,,,,-7.14799995E-3,600.000023842E-3,
,,,-7.14400038E-3,4.71999979,,,,,-7.14400038E-3,400.00000596E-3,
,,,-7.14000035E-3,4.71999979,,,,,-7.14000035E-3,200.00000298E-3,
,,,-7.13600032E-3,4.71999979,,,,,-7.13600032E-3,200.00000298E-3,
,,,-7.13200029E-3,4.71999979,,,,,-7.13200029E-3,200.00000298E-3,
,,,-7.12800026E-3,4.71999979,,,,,-7.12800026E-3,200.00000298E-3,
,,,-7.12400023E-3,4.71999979,,,,,-7.12400023E-3,0.0,
,,,-7.12000020E-3,4.71999979,,,,,-7.12000020E-3,0.0,
