Record Length,2500,Points,-4.50000027E-3,4.59999990,,Record Length,2500,Points,-4.50000027E-3,0.0,
Sample Interval,2.0000000E-6,s,-4.49800026E-3,4.55999994,,Sample Interval,2.0000000E-6,s,-4.49800026E-3,0.0,
Trigger Point,2.2500002E3,Samples,-4.49600024E-3,4.55999994,,Trigger Point,2.2500002E3,Samples,-4.49600024E-3,0.0,
,,,-4.49400023E-3,4.55999994,,,,,-4.49400023E-3,-200.00000298E-3,
,,,-4.49200021E-3,4.59999990,,,,,-4.49200021E-3,0.0,
,,,-4.49000020E-3,4.59999990,,,,,-4.49000020E-3,0.0,
Source,CH1,,-4.48800018E-3,4.59999990,,Source,CH2,,-4.48800018E-3,0.0,
Vertical Units,Volts,,-4.48600017E-3,4.59999990,,Vertical Units,Volts,,-4.48600017E-3,0.0,
Vertical Scale,1.000000,,-4.48400015E-3,4.59999990,,Vertical Scale,5.00000007,,-4.48400015E-3,0.0,
Vertical Offset,0,,-4.48200013E-3,4.59999990,,Vertical Offset,0,,-4.48200013E-3,0.0,
Horizontal Units,s,,-4.48000012E-3,4.59999990,,Horizontal Units,s,,-4.48000012E-3,0.0,
Horizontal Scale,499.999998738E-6,,-4.47800010E-3,4.59999990,,Horizontal Scale,499.999998738E-6,,-4.47800010E-3,-200.00000298E-3,
Pt Fmt,Y,,-4.47600009E-3,4.59999990,,Pt Fmt,Y,,-4.47600009E-3,-200.00000298E-3,
Yzero,-4.32000000,,-4.47400007E-3,4.55999994,,Yzero,-1.2400000,,-4.47400007E-3,0.0,
Probe Atten,1.000000,,-4.47200006E-3,4.59999990,,Probe Atten,1.000000,,-4.47200006E-3,0.0,
,,,-4.47000004E-3,4.55999994,,,,,-4.47000004E-3,0.0,
Note,TDS 1002B - 12:14:07 PM   2/27/2018,,-4.46800049E-3,4.55999994,,Note,TDS 1002B - 12:14:07 PM   2/27/2018,,-4.46800049E-3,-200.00000298E-3,
,,,-4.46600048E-3,4.59999990,,,,,-4.46600048E-3,-200.00000298E-3,
,,,-4.46400046E-3,4.59999990,,,,,-4.46400046E-3,-200.00000298E-3,
,,,-4.46200045E-3,4.59999990,,,,,-4.46200045E-3,-200.00000298E-3,
,,,-4.46000043E-3,4.59999990,,,,,-4.46000043E-3,-200.00000298E-3,
,,,-4.45800042E-3,4.59999990,,,,,-4.45800042E-3,-200.00000298E-3,
,,,-4.45600040E-3,4.59999990,,,,,-4.45600040E-3,0.0,
,,,-4.45400039E-3,4.59999990,,,,,-4.45400039E-3,-200.00000298E-3,
,,,-4.45200037E-3,4.59999990,,,,,-4.45200037E-3,-200.00000298E-3,
,,,-4.45000036E-3,4.59999990,,,,,-4.45000036E-3,-200.00000298E-3,
,,,-4.44800034E-3,4.59999990,,,,,-4.44800034E-3,-200.00000298E-3,
,,,-4.44600033E-3,4.55999994,,,,,-4.44600033E-3,0.0,
,,,-4.44400031E-3,4.59999990,,,,,-4.44400031E-3,-200.00000298E-3,
,,,-4.44200030E-3,4.59999990,,,,,-4.44200030E-3,-200.00000298E-3,
,,,-4.44000028E-3,4.59999990,,,,,-4.44000028E-3,-200.00000298E-3,
,,,-4.43800027E-3,4.59999990,,,,,-4.43800027E-3,-200.00000298E-3,
,,,-4.43600025E-3,4.59999990,,,,,-4.43600025E-3,-200.00000298E-3,
,,,-4.43400024E-3,4.59999990,,,,,-4.43400024E-3,-200.00000298E-3,
,,,-4.43200022E-3,4.59999990,,,,,-4.43200022E-3,-200.00000298E-3,
,,,-4.43000020E-3,4.59999990,,,,,-4.43000020E-3,-200.00000298E-3,
,,,-4.42800019E-3,4.59999990,,,,,-4.42800019E-3,-200.00000298E-3,
,,,-4.42600017E-3,4.59999990,,,,,-4.42600017E-3,0.0,
,,,-4.42400016E-3,4.59999990,,,,,-4.42400016E-3,0.0,
,,,-4.42200014E-3,4.59999990,,,,,-4.42200014E-3,0.0,
,,,-4.42000013E-3,4.59999990,,,,,-4.42000013E-3,0.0,
,,,-4.41800011E-3,4.59999990,,,,,-4.41800011E-3,-200.00000298E-3,
,,,-4.41600010E-3,4.59999990,,,,,-4.41600010E-3,0.0,
,,,-4.41400008E-3,4.59999990,,,,,-4.41400008E-3,-200.00000298E-3,
,,,-4.41200007E-3,4.59999990,,,,,-4.41200007E-3,0.0,
,,,-4.41000005E-3,4.59999990,,,,,-4.41000005E-3,0.0,
