
 403, 255
 404, 254
 405, 253
 406, 252
 407, 251
 408, 250
 409, 248
 410, 247
 411, 246
 412, 243
 413, 240
 414, 237
 415, 234
 416, 232
 417, 226
 418, 223
 419, 219
 420, 215
 421, 212
 422, 208
 423, 202
 424, 198
 425, 191
 426, 189
 427, 187
 428, 185
 429, 182
 430, 178
 431, 173
 432, 169
 433, 164
 434, 160
 435, 155
 436, 151
 437, 149
 438, 149
 439, 147
 440, 146
 441, 143
 442, 137
 443, 132
 444, 131
 445, 130
 446, 125
 447, 123
 448, 125
 449, 124
 450, 123
 451, 121
 452, 119
 453, 117
 454, 116
 455, 116
 456, 115
 457, 114
 458, 112
 459, 109
 460, 108
 461, 109
 462, 110
 463, 110
 464, 109
 465, 112
 466, 109
 467, 102
 468, 93
 469, 89
 470, 87
 471, 81
 472, 73
 473, 74
 474, 80
 475, 85
 476, 85
 477, 79
 478, 74
 479, 73
 480, 74
 481, 73
 482, 71
 483, 69
 484, 66
 485, 64
 486, 64
 487, 64
 488, 64
 489, 63
 490, 60
 491, 62
 492, 66
 493, 66
 494, 60
 495, 56
 496, 56
 497, 59
 498, 54
 499, 52
 500, 55
 501, 56
 502, 53
 503, 51
 504, 53
 505, 49
 506, 49
 507, 50
 508, 50
 509, 50
 510, 49
 511, 48
 512, 47
 513, 46
 514, 46
 515, 46
 516, 45
 517, 45
 518, 44
 519, 44
 520, 44
 521, 44
 522, 44
 523, 44
 524, 43
 525, 43
 526, 42
 527, 42
 528, 42
 529, 42
 530, 42
 531, 42
 532, 42
 533, 42
 534, 42
 535, 42
 536, 42
 537, 42
 538, 41
 539, 39
 540, 38
 541, 37
 542, 36
 543, 36
 544, 36
 545, 35
 546, 34
 547, 33
 548, 32
 549, 32
 550, 32
 551, 32
 552, 33
 553, 31
 554, 31
 555, 31
 556, 30
 557, 30
 558, 29
 559, 29
 560, 29
 561, 28
 562, 28
 563, 28
 564, 27
 565, 27
 566, 26
 567, 26
 568, 26
 569, 24
 570, 24
 571, 23
 572, 22
 573, 22
 574, 21
 575, 20
 576, 20
 577, 20
 578, 20
 579, 20
 580, 19
 581, 19
 582, 18
 583, 18
 584, 18
 585, 18
 586, 18
 587, 18
 588, 17
 589, 17
 590, 16
 591, 16
 592, 16
 593, 15
 594, 15
 595, 15
 596, 14
 597, 14
 598, 13
 599, 13
 600, 13
 601, 12
 602, 12
 603, 12
 604, 12
 605, 12
 606, 12
 607, 12
 608, 12
 609, 11
 610, 11
 611, 11
 612, 11
 613, 11
 614, 11
 615, 11
 616, 11
 617, 10
 618, 10
 619, 10
 620, 10
 621, 10
 622, 10
 623, 10
 624, 10
 625, 10
 626, 10
 627, 10
 628, 10
 629, 10
 630, 10
 631, 10
 632, 10
 633, 8
 634, 9
 635, 10
 636, 8
 637, 4
 638, 1
 639, 0
 640, 0
