Record Length,2500,Points,-3.46000027E-3,784.000039101E-3,,Record Length,2500,Points,-3.46000027E-3,79.999998212E-3,
Sample Interval,2.0000000E-6,s,-3.45800025E-3,792.000055313E-3,,Sample Interval,2.0000000E-6,s,-3.45800025E-3,79.999998212E-3,
Trigger Point,1.7300002E3,Samples,-3.45600024E-3,792.000055313E-3,,Trigger Point,1.7300002E3,Samples,-3.45600024E-3,79.999998212E-3,
,,,-3.45400022E-3,792.000055313E-3,,,,,-3.45400022E-3,79.999998212E-3,
,,,-3.45200021E-3,792.000055313E-3,,,,,-3.45200021E-3,79.999998212E-3,
,,,-3.45000019E-3,792.000055313E-3,,,,,-3.45000019E-3,79.999998212E-3,
Source,CH1,,-3.44800018E-3,792.000055313E-3,,Source,CH2,,-3.44800018E-3,0.0,
Vertical Units,Volts,,-3.44600016E-3,792.000055313E-3,,Vertical Units,Volts,,-3.44600016E-3,0.0,
Vertical Scale,200.00000950E-3,,-3.44400038E-3,792.000055313E-3,,Vertical Scale,2.0000000,,-3.44400038E-3,0.0,
Vertical Offset,0,,-3.44200036E-3,800.000011921E-3,,Vertical Offset,0,,-3.44200036E-3,0.0,
Horizontal Units,s,,-3.44000035E-3,800.000011921E-3,,Horizontal Units,s,,-3.44000035E-3,79.999998212E-3,
Horizontal Scale,499.999998738E-6,,-3.43800033E-3,800.000011921E-3,,Horizontal Scale,499.999998738E-6,,-3.43800033E-3,79.999998212E-3,
Pt Fmt,Y,,-3.43600032E-3,800.000011921E-3,,Pt Fmt,Y,,-3.43600032E-3,159.99999642E-3,
Yzero,-2.0000000,,-3.43400030E-3,800.000011921E-3,,Yzero,-1.6800000,,-3.43400030E-3,239.99999464E-3,
Probe Atten,1.000000,,-3.43200029E-3,808.000028133E-3,,Probe Atten,1.000000,,-3.43200029E-3,399.99997616E-3,
,,,-3.43000027E-3,808.000028133E-3,,,,,-3.43000027E-3,1.0400000,
Note,TDS 1002B - 1:36:27 PM   2/13/2018,,-3.42800026E-3,808.000028133E-3,,Note,TDS 1002B - 1:36:27 PM   2/13/2018,,-3.42800026E-3,959.999978542E-3,
,,,-3.42600024E-3,808.000028133E-3,,,,,-3.42600024E-3,719.999969006E-3,
,,,-3.42400023E-3,808.000028133E-3,,,,,-3.42400023E-3,479.999989271E-3,
,,,-3.42200021E-3,808.000028133E-3,,,,,-3.42200021E-3,239.99999464E-3,
,,,-3.42000020E-3,808.000028133E-3,,,,,-3.42000020E-3,239.99999464E-3,
,,,-3.41800018E-3,808.000028133E-3,,,,,-3.41800018E-3,79.999998212E-3,
,,,-3.41600017E-3,808.000028133E-3,,,,,-3.41600017E-3,79.999998212E-3,
,,,-3.41400038E-3,816.000044346E-3,,,,,-3.41400038E-3,79.999998212E-3,
,,,-3.41200037E-3,808.000028133E-3,,,,,-3.41200037E-3,0.0,
,,,-3.41000035E-3,816.000044346E-3,,,,,-3.41000035E-3,79.999998212E-3,
,,,-3.40800034E-3,816.000044346E-3,,,,,-3.40800034E-3,0.0,
,,,-3.40600032E-3,816.000044346E-3,,,,,-3.40600032E-3,0.0,
,,,-3.40400031E-3,816.000044346E-3,,,,,-3.40400031E-3,0.0,
,,,-3.40200029E-3,824.000060558E-3,,,,,-3.40200029E-3,0.0,
,,,-3.40000028E-3,816.000044346E-3,,,,,-3.40000028E-3,0.0,
,,,-3.39800026E-3,824.000060558E-3,,,,,-3.39800026E-3,0.0,
,,,-3.39600025E-3,824.000060558E-3,,,,,-3.39600025E-3,0.0,
,,,-3.39400023E-3,824.000060558E-3,,,,,-3.39400023E-3,79.999998212E-3,
,,,-3.39200022E-3,824.000060558E-3,,,,,-3.39200022E-3,79.999998212E-3,
,,,-3.39000020E-3,824.000060558E-3,,,,,-3.39000020E-3,159.99999642E-3,
,,,-3.38800019E-3,824.000060558E-3,,,,,-3.38800019E-3,239.99999464E-3,
,,,-3.38600017E-3,832.000017166E-3,,,,,-3.38600017E-3,399.99997616E-3,
,,,-3.38400016E-3,832.000017166E-3,,,,,-3.38400016E-3,479.999989271E-3,
,,,-3.38200037E-3,832.000017166E-3,,,,,-3.38200037E-3,479.999989271E-3,
,,,-3.38000036E-3,832.000017166E-3,,,,,-3.38000036E-3,319.99999285E-3,
,,,-3.37800034E-3,832.000017166E-3,,,,,-3.37800034E-3,239.99999464E-3,
,,,-3.37600033E-3,832.000017166E-3,,,,,-3.37600033E-3,159.99999642E-3,
,,,-3.37400031E-3,832.000017166E-3,,,,,-3.37400031E-3,79.999998212E-3,
,,,-3.37200030E-3,832.000017166E-3,,,,,-3.37200030E-3,0.0,
,,,-3.37000028E-3,832.000017166E-3,,,,,-3.37000028E-3,0.0,
,,,-3.36800027E-3,840.000033379E-3,,,,,-3.36800027E-3,0.0,
,,,-3.36600025E-3,840.000033379E-3,,,,,-3.36600025E-3,79.999998212E-3,
,,,-3.36400024E-3,840.000033379E-3,,,,,-3.36400024E-3,0.0,
,,,-3.36200022E-3,840.000033379E-3,,,,,-3.36200022E-3,0.0,
,,,-3.36000021E-3,840.000033379E-3,,,,,-3.36000021E-3,0.0,
,,,-3.35800019E-3,840.000033379E-3,,,,,-3.35800019E-3,0.0,
,,,-3.35600018E-3,840.000033379E-3,,,,,-3.35600018E-3,0.0,
,,,-3.35400016E-3,848.000049591E-3,,,,,-3.35400016E-3,79.999998212E-3,
,,,-3.35200038E-3,848.000049591E-3,,,,,-3.35200038E-3,79.999998212E-3,
,,,-3.35000036E-3,848.000049591E-3,,,,,-3.35000036E-3,159.99999642E-3,
,,,-3.34800035E-3,848.000049591E-3,,,,,-3.34800035E-3,239.99999464E-3,
,,,-3.34600033E-3,848.000049591E-3,,,,,-3.34600033E-3,399.99997616E-3,
,,,-3.34400032E-3,848.000049591E-3,,,,,-3.34400032E-3,239.99999464E-3,
,,,-3.34200030E-3,848.000049591E-3,,,,,-3.34200030E-3,159.99999642E-3,
,,,-3.34000029E-3,848.000049591E-3,,,,,-3.34000029E-3,79.999998212E-3,
,,,-3.33800027E-3,848.000049591E-3,,,,,-3.33800027E-3,79.999998212E-3,
,,,-3.33600026E-3,856.000065804E-3,,,,,-3.33600026E-3,79.999998212E-3,
,,,-3.33400024E-3,856.000065804E-3,,,,,-3.33400024E-3,0.0,
,,,-3.33200023E-3,856.000065804E-3,,,,,-3.33200023E-3,-79.999998212E-3,
,,,-3.33000021E-3,848.000049591E-3,,,,,-3.33000021E-3,0.0,
,,,-3.32800020E-3,856.000065804E-3,,,,,-3.32800020E-3,0.0,
,,,-3.32600018E-3,856.000065804E-3,,,,,-3.32600018E-3,0.0,
,,,-3.32400016E-3,864.000022411E-3,,,,,-3.32400016E-3,0.0,
,,,-3.32200038E-3,864.000022411E-3,,,,,-3.32200038E-3,0.0,
,,,-3.32000037E-3,864.000022411E-3,,,,,-3.32000037E-3,0.0,
,,,-3.31800035E-3,864.000022411E-3,,,,,-3.31800035E-3,0.0,
,,,-3.31600034E-3,864.000022411E-3,,,,,-3.31600034E-3,0.0,
,,,-3.31400032E-3,864.000022411E-3,,,,,-3.31400032E-3,0.0,
,,,-3.31200031E-3,864.000022411E-3,,,,,-3.31200031E-3,0.0,
,,,-3.31000029E-3,864.000022411E-3,,,,,-3.31000029E-3,0.0,
,,,-3.30800028E-3,864.000022411E-3,,,,,-3.30800028E-3,79.999998212E-3,
,,,-3.30600026E-3,864.000022411E-3,,,,,-3.30600026E-3,0.0,
,,,-3.30400025E-3,872.000038624E-3,,,,,-3.30400025E-3,0.0,
,,,-3.30200023E-3,872.000038624E-3,,,,,-3.30200023E-3,0.0,
,,,-3.30000021E-3,872.000038624E-3,,,,,-3.30000021E-3,-79.999998212E-3,
,,,-3.29800020E-3,872.000038624E-3,,,,,-3.29800020E-3,0.0,
,,,-3.29600018E-3,880.000054836E-3,,,,,-3.29600018E-3,0.0,
,,,-3.29400017E-3,872.000038624E-3,,,,,-3.29400017E-3,-79.999998212E-3,
,,,-3.29200015E-3,880.000054836E-3,,,,,-3.29200015E-3,-79.999998212E-3,
,,,-3.29000037E-3,880.000054836E-3,,,,,-3.29000037E-3,0.0,
,,,-3.28800036E-3,880.000054836E-3,,,,,-3.28800036E-3,0.0,
,,,-3.28600034E-3,880.000054836E-3,,,,,-3.28600034E-3,0.0,
,,,-3.28400033E-3,880.000054836E-3,,,,,-3.28400033E-3,0.0,
,,,-3.28200031E-3,880.000054836E-3,,,,,-3.28200031E-3,-79.999998212E-3,
,,,-3.28000030E-3,880.000054836E-3,,,,,-3.28000030E-3,0.0,
,,,-3.27800028E-3,888.000071049E-3,,,,,-3.27800028E-3,0.0,
