Record Length,2500,Points,-1.6300002E-3,-80.000005662E-3,,Record Length,2500,Points,-1.6300002E-3,239.99999464E-3,
Sample Interval,1.000000E-6,s,-1.6290002E-3,-80.000005662E-3,,Sample Interval,1.000000E-6,s,-1.6290002E-3,239.99999464E-3,
Trigger Point,1.6300003E3,Samples,-1.6280002E-3,-80.000005662E-3,,Trigger Point,1.6300003E3,Samples,-1.6280002E-3,239.99999464E-3,
,,,-1.6270002E-3,-72.000004351E-3,,,,,-1.6270002E-3,319.99999285E-3,
,,,-1.6260002E-3,-72.000004351E-3,,,,,-1.6260002E-3,319.99999285E-3,
,,,-1.6250001E-3,-72.000004351E-3,,,,,-1.6250001E-3,319.99999285E-3,
Source,CH1,,-1.6240001E-3,-72.000004351E-3,,Source,CH2,,-1.6240001E-3,239.99999464E-3,
Vertical Units,Volts,,-1.6230001E-3,-72.000004351E-3,,Vertical Units,Volts,,-1.6230001E-3,239.99999464E-3,
Vertical Scale,200.00000950E-3,,-1.6220002E-3,-72.000004351E-3,,Vertical Scale,2.0000000,,-1.6220002E-3,239.99999464E-3,
Vertical Offset,0,,-1.6210002E-3,-80.000005662E-3,,Vertical Offset,0,,-1.6210002E-3,239.99999464E-3,
Horizontal Units,s,,-1.6200002E-3,-72.000004351E-3,,Horizontal Units,s,,-1.6200002E-3,239.99999464E-3,
Horizontal Scale,249.99999937E-6,,-1.6190002E-3,-72.000004351E-3,,Horizontal Scale,249.99999937E-6,,-1.6190002E-3,239.99999464E-3,
Pt Fmt,Y,,-1.6180002E-3,-72.000004351E-3,,Pt Fmt,Y,,-1.6180002E-3,239.99999464E-3,
Yzero,-880.000000000E-3,,-1.6170002E-3,-72.000004351E-3,,Yzero,-1.6800000,,-1.6170002E-3,239.99999464E-3,
Probe Atten,1.000000,,-1.6160002E-3,-72.000004351E-3,,Probe Atten,1.000000,,-1.6160002E-3,239.99999464E-3,
